ID,Is_Product_Details_viewed,Session_Activity_Count,No_Items_Added_InCart,No_Items_Removed_FromCart,No_Cart_Viewed,No_Checkout_Confirmed,No_Checkout_Initiated,No_Cart_Items_Viewed,No_Customer_Login,No_Page_Viewed,Customer_Segment_Type,Cart_Abandoned,Checkout_Conversion_Rate,Browsing_Intensity
Session_ID_290,1,40,11.0,0,3.0,0,2,4,0,9,1,1,0.0,0.21951219512195122
Session_ID_291,1,9,2.0,0,0.0,0,0,1,0,4,0,1,0.0,0.4
Session_ID_292,0,4,0.0,0,3.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_293,0,26,2.0,4,7.0,0,1,2,0,3,2,1,0.0,0.1111111111111111
Session_ID_294,0,24,12.0,0,4.0,0,2,1,0,3,1,1,0.0,0.12
Session_ID_295,0,7,2.0,0,0.0,1,1,1,1,1,0,0,0.5,0.125
Session_ID_296,0,9,7.0,0,0.0,0,1,1,0,0,1,1,0.0,0.0
Session_ID_297,0,5,1.0,0,0.0,0,0,2,0,2,0,1,0.0,0.3333333333333333
Session_ID_298,0,8,3.0,0,0.0,0,1,1,1,1,1,1,0.0,0.1111111111111111
Session_ID_299,0,9,4.0,0,2.0,0,0,1,0,2,1,1,0.0,0.2
Session_ID_300,1,22,14.0,0,0.0,0,1,1,0,4,1,1,0.0,0.17391304347826086
Session_ID_301,0,23,3.0,3,5.0,0,4,1,2,4,2,1,0.0,0.16666666666666666
Session_ID_302,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_303,0,20,9.0,0,3.0,0,1,1,0,6,1,1,0.0,0.2857142857142857
Session_ID_304,0,11,1.0,0,2.0,2,1,0,1,3,0,1,1.0,0.25
Session_ID_305,0,14,0.0,0,3.0,1,1,2,0,0,0,0,0.5,0.0
Session_ID_306,0,21,2.0,4,4.0,0,0,3,0,4,2,1,0.0,0.18181818181818182
Session_ID_307,1,15,4.0,0,6.0,0,1,4,0,0,1,1,0.0,0.0
Session_ID_308,0,9,3.0,0,2.0,0,1,1,0,2,1,1,0.0,0.2
Session_ID_309,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_310,0,6,1.0,0,2.0,0,1,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_311,0,5,0.0,0,2.0,0,1,1,0,1,0,1,0.0,0.16666666666666666
Session_ID_312,1,15,4.0,0,9.0,0,1,0,0,1,1,1,0.0,0.0625
Session_ID_313,1,8,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.2222222222222222
Session_ID_314,1,3,1.0,0,1.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_315,1,13,1.0,0,0.0,0,0,1,0,5,0,1,0.0,0.35714285714285715
Session_ID_316,0,31,0.0,0,3.0,0,1,3,0,10,0,1,0.0,0.3125
Session_ID_317,1,9,3.0,0,1.0,1,2,2,0,0,1,0,0.3333333333333333,0.0
Session_ID_318,0,9,0.0,0,2.0,0,1,2,0,1,0,1,0.0,0.1
Session_ID_319,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_320,1,13,4.0,0,0.0,0,0,1,0,4,1,1,0.0,0.2857142857142857
Session_ID_321,0,10,1.0,0,1.0,0,1,7,0,0,0,1,0.0,0.0
Session_ID_322,0,13,2.0,0,0.0,2,1,2,1,3,0,0,1.0,0.21428571428571427
Session_ID_323,1,32,7.0,10,1.0,0,0,1,0,10,2,1,0.0,0.30303030303030304
Session_ID_324,0,27,14.0,0,4.0,1,1,6,0,0,1,0,0.5,0.0
Session_ID_325,0,16,1.0,1,2.0,0,0,5,0,5,0,1,0.0,0.29411764705882354
Session_ID_326,0,13,7.0,0,1.0,0,1,3,0,1,1,1,0.0,0.07142857142857142
Session_ID_327,0,13,4.0,0,2.0,0,1,3,0,0,1,1,0.0,0.0
Session_ID_328,0,14,8.0,0,1.0,1,1,1,1,1,1,0,0.5,0.06666666666666667
Session_ID_329,0,14,7.0,0,1.0,0,1,4,0,1,1,1,0.0,0.06666666666666667
Session_ID_330,0,5,0.0,0,1.0,0,1,2,0,1,0,1,0.0,0.16666666666666666
Session_ID_331,0,20,8.0,0,1.0,0,1,3,0,3,1,1,0.0,0.14285714285714285
Session_ID_332,1,10,1.0,0,1.0,0,0,3,0,1,0,1,0.0,0.09090909090909091
Session_ID_333,0,4,0.0,0,1.0,0,2,1,0,0,0,1,0.0,0.0
Session_ID_334,0,1,0.0,0,0.0,0,1,0,0,0,0,1,0.0,0.0
Session_ID_335,0,6,1.0,0,2.0,0,1,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_336,0,12,5.0,0,1.0,0,0,2,0,4,1,1,0.0,0.3076923076923077
Session_ID_337,1,21,6.0,5,2.0,0,0,1,0,6,2,1,0.0,0.2727272727272727
Session_ID_338,0,31,9.0,0,3.0,1,1,6,1,2,1,0,0.5,0.0625
Session_ID_339,0,5,1.0,0,0.0,0,1,1,0,2,0,1,0.0,0.3333333333333333
Session_ID_340,0,8,4.0,0,0.0,0,1,1,0,2,1,1,0.0,0.2222222222222222
Session_ID_341,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_342,0,13,7.0,2,1.0,0,0,1,0,2,2,1,0.0,0.14285714285714285
Session_ID_343,0,33,0.0,0,1.0,1,1,0,0,1,0,0,0.5,0.029411764705882353
Session_ID_344,0,11,6.0,0,1.0,0,1,1,0,2,1,1,0.0,0.16666666666666666
Session_ID_345,0,6,1.0,0,2.0,0,1,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_346,0,6,2.0,0,0.0,0,0,2,0,2,0,1,0.0,0.2857142857142857
Session_ID_347,0,17,9.0,0,0.0,1,1,3,1,2,1,0,0.5,0.1111111111111111
Session_ID_348,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_349,0,8,0.0,0,1.0,0,0,2,0,4,0,1,0.0,0.4444444444444444
Session_ID_350,0,32,5.0,9,2.0,0,1,4,0,6,2,1,0.0,0.18181818181818182
Session_ID_351,0,38,0.0,0,14.0,8,8,5,0,3,0,0,0.8888888888888888,0.07692307692307693
Session_ID_352,0,3,0.0,0,0.0,1,1,0,1,0,0,0,0.5,0.0
Session_ID_353,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_354,1,13,8.0,0,1.0,0,1,1,0,2,1,1,0.0,0.14285714285714285
Session_ID_355,0,7,4.0,0,0.0,0,1,1,0,1,1,1,0.0,0.125
Session_ID_356,0,75,17.0,11,10.0,0,5,5,1,16,2,1,0.0,0.21052631578947367
Session_ID_357,1,2,1.0,0,0.0,0,0,0,0,0,0,1,0.0,0.0
Session_ID_358,0,9,5.0,0,0.0,0,1,1,0,2,1,1,0.0,0.2
Session_ID_359,0,26,3.0,6,5.0,0,5,1,0,6,2,1,0.0,0.2222222222222222
Session_ID_360,0,7,3.0,0,0.0,1,1,1,1,0,1,1,0.5,0.0
Session_ID_361,0,13,1.0,0,3.0,1,2,1,1,4,0,0,0.3333333333333333,0.2857142857142857
Session_ID_362,0,9,1.0,0,1.0,0,1,1,0,4,0,1,0.0,0.4
Session_ID_363,0,5,1.0,0,0.0,0,1,1,0,2,0,1,0.0,0.3333333333333333
Session_ID_364,0,59,17.0,5,11.0,1,2,4,0,17,2,1,0.3333333333333333,0.2833333333333333
Session_ID_365,0,13,2.0,0,0.0,2,3,2,0,4,0,0,0.5,0.2857142857142857
Session_ID_366,0,5,0.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_367,0,19,4.0,1,3.0,1,3,1,1,3,1,0,0.25,0.15
Session_ID_368,1,12,0.0,0,0.0,0,0,0,0,2,0,1,0.0,0.15384615384615385
Session_ID_369,0,5,1.0,0,0.0,0,1,1,0,2,0,1,0.0,0.3333333333333333
Session_ID_370,0,12,8.0,0,0.0,0,1,1,0,2,1,1,0.0,0.15384615384615385
Session_ID_371,0,14,7.0,0,2.0,0,0,2,0,1,1,1,0.0,0.06666666666666667
Session_ID_372,0,43,28.0,6,2.0,0,2,0,1,4,2,1,0.0,0.09090909090909091
Session_ID_373,1,6,0.0,1,1.0,0,1,0,0,3,0,1,0.0,0.42857142857142855
Session_ID_374,0,12,4.0,0,3.0,0,1,2,0,2,1,1,0.0,0.15384615384615385
Session_ID_375,0,11,5.0,0,1.0,0,1,3,0,1,1,1,0.0,0.08333333333333333
Session_ID_376,0,5,0.0,0,2.0,0,0,2,0,1,0,1,0.0,0.16666666666666666
Session_ID_377,0,50,10.0,33,1.0,0,2,0,0,4,2,1,0.0,0.0784313725490196
Session_ID_378,0,11,6.0,0,1.0,0,1,1,0,1,1,1,0.0,0.08333333333333333
Session_ID_379,0,4,0.0,0,0.0,1,1,1,1,0,0,0,0.5,0.0
Session_ID_380,0,2,0.0,0,1.0,0,0,0,0,1,0,1,0.0,0.3333333333333333
Session_ID_381,0,7,1.0,0,2.0,1,1,0,0,2,0,0,0.5,0.25
Session_ID_382,1,22,10.0,0,3.0,0,0,6,0,0,1,1,0.0,0.0
Session_ID_383,0,1,0.0,0,1.0,0,0,0,0,0,0,1,0.0,0.0
Session_ID_384,0,13,7.0,0,0.0,0,1,3,1,1,1,1,0.0,0.07142857142857142
Session_ID_385,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_386,0,15,0.0,0,1.0,0,0,3,0,1,0,1,0.0,0.0625
Session_ID_387,1,8,2.0,0,0.0,0,0,1,0,5,0,1,0.0,0.5555555555555556
Session_ID_388,1,13,5.0,2,2.0,0,1,1,0,2,2,1,0.0,0.14285714285714285
Session_ID_389,1,13,6.0,0,0.0,0,1,1,0,3,1,1,0.0,0.21428571428571427
Session_ID_390,0,15,0.0,0,6.0,0,0,9,0,0,0,1,0.0,0.0
Session_ID_391,0,10,4.0,0,1.0,0,1,1,0,3,1,1,0.0,0.2727272727272727
Session_ID_392,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_393,0,11,6.0,0,1.0,0,0,2,0,1,1,1,0.0,0.08333333333333333
Session_ID_394,0,18,4.0,2,3.0,0,2,1,1,3,2,1,0.0,0.15789473684210525
Session_ID_395,0,12,3.0,0,0.0,1,1,1,1,4,1,0,0.5,0.3076923076923077
Session_ID_396,0,10,1.0,0,1.0,0,2,0,1,3,0,1,0.0,0.2727272727272727
Session_ID_397,1,2,1.0,0,0.0,0,0,0,0,1,0,1,0.0,0.3333333333333333
Session_ID_398,0,6,1.0,0,2.0,0,1,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_399,0,8,3.0,0,1.0,0,1,2,0,1,1,1,0.0,0.1111111111111111
Session_ID_400,0,14,1.0,0,4.0,1,3,0,0,5,0,0,0.25,0.3333333333333333
Session_ID_401,1,6,2.0,0,0.0,0,0,2,0,0,0,1,0.0,0.0
Session_ID_402,0,8,2.0,0,1.0,1,1,0,1,1,0,0,0.5,0.1111111111111111
Session_ID_403,1,8,2.0,2,1.0,0,1,0,0,2,2,1,0.0,0.2222222222222222
Session_ID_404,0,8,5.0,0,1.0,0,0,1,0,1,1,1,0.0,0.1111111111111111
Session_ID_405,0,24,0.0,0,1.0,1,2,6,0,4,0,0,0.3333333333333333,0.16
Session_ID_406,0,11,4.0,0,0.0,1,1,2,1,1,1,0,0.5,0.08333333333333333
Session_ID_407,0,2,0.0,0,1.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_408,0,10,0.0,0,2.0,0,0,1,0,1,0,1,0.0,0.09090909090909091
Session_ID_409,0,12,5.0,1,0.0,1,1,1,1,1,1,0,0.5,0.07692307692307693
Session_ID_410,0,5,1.0,0,1.0,0,0,2,0,0,0,1,0.0,0.0
Session_ID_411,0,10,0.0,0,2.0,0,1,1,0,2,0,1,0.0,0.18181818181818182
Session_ID_412,0,16,11.0,0,0.0,0,1,1,0,3,1,1,0.0,0.17647058823529413
Session_ID_413,0,8,0.0,0,0.0,0,1,2,0,2,0,1,0.0,0.2222222222222222
Session_ID_414,1,6,2.0,0,0.0,0,0,1,0,2,0,1,0.0,0.2857142857142857
Session_ID_415,1,7,2.0,0,0.0,0,0,2,0,1,0,1,0.0,0.125
Session_ID_416,0,29,16.0,0,2.0,1,2,3,1,3,1,0,0.3333333333333333,0.1
Session_ID_417,0,11,3.0,0,2.0,0,0,1,0,3,1,1,0.0,0.25
Session_ID_418,0,6,0.0,0,3.0,0,2,1,0,0,0,1,0.0,0.0
Session_ID_419,0,4,0.0,0,1.0,0,2,1,0,0,0,1,0.0,0.0
Session_ID_420,0,15,2.0,0,1.0,0,1,3,1,3,0,1,0.0,0.1875
Session_ID_421,0,29,7.0,0,6.0,0,0,2,0,9,1,1,0.0,0.3
Session_ID_422,0,12,5.0,0,2.0,0,0,1,0,2,1,1,0.0,0.15384615384615385
Session_ID_423,0,6,1.0,0,2.0,0,1,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_424,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_425,0,11,3.0,0,0.0,0,0,2,0,2,1,1,0.0,0.16666666666666666
Session_ID_426,0,28,7.0,2,1.0,0,1,5,0,7,2,1,0.0,0.2413793103448276
Session_ID_427,0,8,2.0,0,1.0,1,1,1,1,0,0,1,0.5,0.0
Session_ID_428,0,7,0.0,0,4.0,0,0,0,0,1,0,1,0.0,0.125
Session_ID_429,1,9,1.0,2,0.0,0,2,0,0,4,0,1,0.0,0.4
Session_ID_430,0,45,8.0,0,4.0,1,3,11,0,1,1,0,0.25,0.021739130434782608
Session_ID_431,0,14,0.0,0,4.0,0,2,0,0,8,0,1,0.0,0.5333333333333333
Session_ID_432,0,14,1.0,9,1.0,0,1,0,0,2,2,1,0.0,0.13333333333333333
Session_ID_433,1,3,1.0,0,1.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_434,0,42,11.0,1,2.0,1,2,8,0,15,1,0,0.3333333333333333,0.3488372093023256
Session_ID_435,0,5,0.0,0,1.0,0,0,3,0,0,0,1,0.0,0.0
Session_ID_436,0,4,0.0,0,1.0,0,1,0,0,2,0,1,0.0,0.4
Session_ID_437,0,1,0.0,0,1.0,0,0,0,0,0,0,1,0.0,0.0
Session_ID_438,0,6,1.0,0,1.0,0,1,0,0,3,0,1,0.0,0.42857142857142855
Session_ID_439,0,4,1.0,0,0.0,0,0,2,0,1,0,1,0.0,0.2
Session_ID_440,1,40,0.0,0,1.0,0,0,5,0,13,0,1,0.0,0.3170731707317073
Session_ID_441,0,6,0.0,0,1.0,0,1,1,0,3,0,1,0.0,0.42857142857142855
Session_ID_442,1,25,3.0,4,1.0,0,0,4,0,8,2,1,0.0,0.3076923076923077
Session_ID_443,1,3,1.0,0,1.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_444,1,10,4.0,0,1.0,0,0,1,0,4,1,1,0.0,0.36363636363636365
Session_ID_445,0,10,0.0,0,0.0,1,1,2,0,1,0,0,0.5,0.09090909090909091
Session_ID_446,1,11,6.0,1,1.0,0,0,2,0,0,1,1,0.0,0.0
Session_ID_447,0,1,4.0,0,1.0,0,2,3,0,1,1,1,0.0,0.5
Session_ID_448,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_449,0,16,0.0,0,1.0,0,1,1,0,6,0,1,0.0,0.35294117647058826
Session_ID_450,1,4,1.0,0,0.0,0,1,1,0,1,0,1,0.0,0.2
Session_ID_451,0,22,0.0,0,0.0,0,0,5,0,8,0,1,0.0,0.34782608695652173
Session_ID_452,0,13,6.0,0,2.0,0,1,1,0,3,1,1,0.0,0.21428571428571427
Session_ID_453,0,8,0.0,0,7.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_454,0,17,7.0,3,2.0,0,1,1,0,2,2,1,0.0,0.1111111111111111
Session_ID_455,0,7,1.0,0,2.0,0,1,0,0,3,0,1,0.0,0.375
Session_ID_456,0,4,0.0,0,1.0,0,0,1,0,2,0,1,0.0,0.4
Session_ID_457,0,6,1.0,0,2.0,0,1,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_458,0,22,8.0,0,3.0,0,1,8,0,1,1,1,0.0,0.043478260869565216
Session_ID_459,0,8,3.0,0,1.0,0,0,2,0,1,1,1,0.0,0.1111111111111111
Session_ID_460,1,5,2.0,0,0.0,0,0,2,0,1,0,1,0.0,0.16666666666666666
Session_ID_461,0,41,2.0,0,2.0,0,0,2,0,5,0,1,0.0,0.11904761904761904
Session_ID_462,1,9,0.0,0,0.0,0,0,3,0,2,0,1,0.0,0.2
Session_ID_463,0,9,3.0,0,1.0,0,0,1,0,3,1,1,0.0,0.3
Session_ID_464,0,14,6.0,0,2.0,1,1,1,1,2,1,0,0.5,0.13333333333333333
Session_ID_465,0,11,6.0,0,0.0,0,0,3,0,1,1,1,0.0,0.08333333333333333
Session_ID_466,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_467,1,11,4.0,0,0.0,0,1,4,0,1,1,1,0.0,0.08333333333333333
Session_ID_468,0,3,0.0,0,1.0,0,0,2,0,0,0,1,0.0,0.0
Session_ID_469,0,8,4.0,0,1.0,0,0,1,0,2,1,1,0.0,0.2222222222222222
Session_ID_470,0,10,1.0,0,1.0,0,1,3,0,4,0,1,0.0,0.36363636363636365
Session_ID_471,0,6,5.0,0,1.0,0,1,3,0,0,1,1,0.0,0.0
Session_ID_472,0,2,0.0,0,0.0,1,1,0,0,0,0,0,0.5,0.0
Session_ID_473,0,11,4.0,0,0.0,1,1,1,1,2,1,0,0.5,0.16666666666666666
Session_ID_474,0,7,0.0,0,1.0,0,1,1,0,2,0,1,0.0,0.25
Session_ID_475,0,2,0.0,0,0.0,0,1,1,0,0,0,1,0.0,0.0
Session_ID_476,0,7,0.0,0,2.0,0,1,4,0,0,0,1,0.0,0.0
Session_ID_477,0,12,3.0,0,1.0,0,1,5,0,2,1,1,0.0,0.15384615384615385
Session_ID_478,0,12,4.0,0,1.0,1,1,0,1,4,1,0,0.5,0.3076923076923077
Session_ID_479,0,4,0.0,0,1.0,0,0,2,0,1,0,1,0.0,0.2
Session_ID_480,0,5,0.0,0,0.0,0,1,1,0,2,0,1,0.0,0.3333333333333333
Session_ID_481,0,37,0.0,0,3.0,0,5,2,0,6,0,1,0.0,0.15789473684210525
Session_ID_482,1,7,2.0,0,1.0,0,0,0,0,3,0,1,0.0,0.375
Session_ID_483,1,13,8.0,0,1.0,0,0,0,0,3,1,1,0.0,0.21428571428571427
Session_ID_484,0,5,1.0,0,0.0,0,1,3,0,0,0,1,0.0,0.0
Session_ID_485,0,6,1.0,0,1.0,0,2,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_486,0,6,1.0,0,2.0,0,1,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_487,0,19,7.0,0,3.0,0,1,1,1,6,1,1,0.0,0.3
Session_ID_488,1,11,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.16666666666666666
Session_ID_489,1,21,9.0,0,0.0,0,0,5,0,0,1,1,0.0,0.0
Session_ID_490,0,6,1.0,1,1.0,0,1,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_491,0,9,0.0,0,0.0,0,0,1,0,3,0,1,0.0,0.3
Session_ID_492,0,58,7.0,0,1.0,1,1,0,0,1,1,0,0.5,0.01694915254237288
Session_ID_493,0,4,0.0,0,1.0,0,1,0,0,2,0,1,0.0,0.4
Session_ID_494,0,4,0.0,0,1.0,0,1,1,0,1,0,1,0.0,0.2
Session_ID_495,1,11,6.0,0,1.0,0,1,1,0,2,1,1,0.0,0.16666666666666666
Session_ID_496,0,24,11.0,8,4.0,0,0,0,0,1,2,1,0.0,0.04
Session_ID_497,1,7,2.0,0,1.0,0,0,2,0,0,0,1,0.0,0.0
Session_ID_498,0,12,8.0,0,0.0,0,1,3,0,0,1,1,0.0,0.0
Session_ID_499,0,7,2.0,0,0.0,0,1,3,0,1,0,1,0.0,0.125
Session_ID_500,0,20,3.0,0,5.0,0,0,3,0,6,1,1,0.0,0.2857142857142857
Session_ID_501,0,20,4.0,3,1.0,1,1,3,1,4,2,0,0.5,0.19047619047619047
Session_ID_502,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_503,0,10,4.0,0,1.0,0,1,1,0,3,1,1,0.0,0.2727272727272727
Session_ID_504,1,11,9.0,0,0.0,0,0,1,0,1,1,1,0.0,0.08333333333333333
Session_ID_505,1,9,1.0,0,0.0,0,0,4,0,2,0,1,0.0,0.2
Session_ID_506,0,17,3.0,1,1.0,1,1,0,1,2,1,0,0.5,0.1111111111111111
Session_ID_507,0,22,4.0,0,5.0,0,4,4,0,5,1,1,0.0,0.21739130434782608
Session_ID_508,1,46,6.0,0,8.0,0,3,27,0,1,1,1,0.0,0.02127659574468085
Session_ID_509,1,7,2.0,2,2.0,0,0,0,0,1,2,1,0.0,0.125
Session_ID_510,0,28,4.0,0,0.0,2,4,13,0,0,1,0,0.4,0.0
Session_ID_511,1,5,2.0,0,1.0,0,0,2,0,0,0,1,0.0,0.0
Session_ID_512,0,15,4.0,0,0.0,0,1,5,0,0,1,1,0.0,0.0
Session_ID_513,0,5,0.0,0,1.0,0,0,1,0,2,0,1,0.0,0.3333333333333333
Session_ID_514,0,9,2.0,2,2.0,0,1,0,0,2,2,1,0.0,0.2
Session_ID_515,0,10,2.0,0,1.0,1,2,1,1,2,0,0,0.3333333333333333,0.18181818181818182
Session_ID_516,1,4,1.0,0,1.0,0,1,0,0,1,0,1,0.0,0.2
Session_ID_517,0,6,1.0,0,1.0,0,1,2,0,1,0,1,0.0,0.14285714285714285
Session_ID_518,1,7,4.0,0,0.0,0,0,0,0,3,1,1,0.0,0.375
Session_ID_519,0,6,1.0,0,2.0,0,1,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_520,1,4,1.0,0,0.0,0,1,2,0,0,0,1,0.0,0.0
Session_ID_521,0,8,0.0,0,4.0,0,0,4,0,0,0,1,0.0,0.0
Session_ID_522,1,17,5.0,0,1.0,0,0,7,0,0,1,1,0.0,0.0
Session_ID_523,1,9,1.0,2,2.0,0,1,0,1,0,0,1,0.0,0.0
Session_ID_524,0,11,1.0,0,3.0,0,1,4,0,0,0,1,0.0,0.0
Session_ID_525,1,5,1.0,0,0.0,0,1,3,0,0,0,1,0.0,0.0
Session_ID_526,1,4,1.0,0,1.0,0,0,0,0,2,0,1,0.0,0.4
Session_ID_527,0,10,5.0,0,0.0,0,1,1,1,2,1,1,0.0,0.18181818181818182
Session_ID_528,0,9,1.0,0,0.0,1,2,2,0,2,0,0,0.3333333333333333,0.2
Session_ID_529,0,4,0.0,0,1.0,0,1,0,0,2,0,1,0.0,0.4
Session_ID_530,1,3,1.0,0,1.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_531,0,6,1.0,0,2.0,0,1,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_532,0,22,5.0,2,3.0,0,3,3,0,4,2,1,0.0,0.17391304347826086
Session_ID_533,0,24,5.0,0,5.0,0,2,10,0,0,1,1,0.0,0.0
Session_ID_534,0,8,3.0,0,0.0,1,1,1,1,1,1,0,0.5,0.1111111111111111
Session_ID_535,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_536,0,41,14.0,8,4.0,0,0,5,0,7,2,1,0.0,0.16666666666666666
Session_ID_537,0,4,0.0,0,1.0,0,1,1,0,1,0,1,0.0,0.2
Session_ID_538,1,4,0.0,0,0.0,0,0,1,0,1,0,1,0.0,0.2
Session_ID_539,0,12,1.0,0,5.0,0,2,0,1,3,0,1,0.0,0.23076923076923078
Session_ID_540,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_541,1,23,9.0,12,0.0,0,0,0,0,1,2,1,0.0,0.041666666666666664
Session_ID_542,0,13,0.0,0,0.0,0,5,8,0,0,0,1,0.0,0.0
Session_ID_543,1,84,51.0,17,0.0,0,0,7,0,2,2,1,0.0,0.023529411764705882
Session_ID_544,0,38,3.0,0,1.0,0,1,0,1,3,1,1,0.0,0.07692307692307693
Session_ID_545,0,15,6.0,0,1.0,0,1,5,0,2,1,1,0.0,0.125
Session_ID_546,1,4,1.0,1,0.0,0,0,0,0,1,0,1,0.0,0.2
Session_ID_547,1,4,1.0,0,0.0,0,0,1,0,1,0,1,0.0,0.2
Session_ID_548,0,16,4.0,0,5.0,0,2,2,1,2,1,1,0.0,0.11764705882352941
Session_ID_549,0,17,5.0,0,2.0,1,1,0,1,1,1,0,0.5,0.05555555555555555
Session_ID_550,0,11,3.0,0,1.0,1,1,0,1,1,1,0,0.5,0.08333333333333333
Session_ID_551,0,16,2.0,0,2.0,1,4,7,0,0,0,0,0.2,0.0
Session_ID_552,1,11,2.0,0,1.0,0,0,7,0,1,0,1,0.0,0.08333333333333333
Session_ID_553,0,51,14.0,15,4.0,0,3,2,1,8,2,1,0.0,0.15384615384615385
Session_ID_554,1,51,10.0,0,3.0,0,2,8,1,17,1,1,0.0,0.3269230769230769
Session_ID_555,1,16,9.0,2,2.0,0,0,2,0,1,2,1,0.0,0.058823529411764705
Session_ID_556,0,24,10.0,3,4.0,1,2,4,0,0,2,1,0.3333333333333333,0.0
Session_ID_557,1,11,1.0,4,2.0,0,1,1,0,0,2,1,0.0,0.0
Session_ID_558,0,10,2.0,0,1.0,0,0,5,0,0,0,1,0.0,0.0
Session_ID_559,1,6,4.0,0,1.0,0,0,0,0,1,1,1,0.0,0.14285714285714285
Session_ID_560,0,10,3.0,0,3.0,0,1,2,0,1,1,1,0.0,0.09090909090909091
Session_ID_561,0,18,0.0,0,4.0,0,0,1,0,5,0,1,0.0,0.2631578947368421
Session_ID_562,0,37,5.0,21,1.0,0,0,4,0,3,2,1,0.0,0.07894736842105263
Session_ID_563,0,39,9.0,4,1.0,1,1,6,1,14,2,0,0.5,0.35
Session_ID_564,0,8,3.0,0,1.0,0,0,2,0,1,1,1,0.0,0.1111111111111111
Session_ID_565,1,14,0.0,0,1.0,0,2,3,0,1,0,1,0.0,0.06666666666666667
Session_ID_566,1,10,4.0,2,0.0,0,0,2,0,1,2,1,0.0,0.09090909090909091
Session_ID_567,0,7,0.0,0,0.0,1,1,1,0,1,0,0,0.5,0.125
Session_ID_568,0,4,0.0,0,1.0,0,0,1,0,2,0,1,0.0,0.4
Session_ID_569,0,97,9.0,0,0.0,1,1,0,0,2,1,0,0.5,0.02040816326530612
Session_ID_570,1,8,6.0,0,0.0,0,0,1,0,1,1,1,0.0,0.1111111111111111
Session_ID_571,0,12,7.0,0,1.0,0,1,1,0,2,1,1,0.0,0.15384615384615385
Session_ID_572,0,4,0.0,0,1.0,0,1,0,0,2,0,1,0.0,0.4
Session_ID_573,0,6,0.0,0,0.0,0,0,1,0,4,0,1,0.0,0.5714285714285714
Session_ID_574,0,3,0.0,0,0.0,0,1,1,0,1,0,1,0.0,0.25
Session_ID_575,0,31,14.0,7,0.0,1,2,1,1,2,2,0,0.3333333333333333,0.0625
Session_ID_576,0,7,2.0,0,2.0,0,1,0,0,2,0,1,0.0,0.25
Session_ID_577,0,11,3.0,0,0.0,0,0,1,0,3,1,1,0.0,0.25
Session_ID_578,1,3,1.0,0,0.0,0,0,0,0,1,0,1,0.0,0.25
Session_ID_579,0,8,3.0,2,0.0,1,1,1,0,0,2,0,0.5,0.0
Session_ID_580,0,24,1.0,0,7.0,1,3,9,0,1,0,0,0.25,0.04
Session_ID_581,0,4,1.0,0,2.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_582,1,49,10.0,0,4.0,0,1,29,0,1,1,1,0.0,0.02
